 v-sweep         b               c               n1#bi           n1#bp           n1#ci           n1#ei           n1#si           n1#tnode        n1#xf1          n1#xf2          v-sweep         vb#branch       vc#branch      
 6.10000000e-01  7.60000000e-01  6.10000000e-01  7.59996202e-01  7.59997820e-01  6.09286222e-01  4.35176610e-04  0.00000000e+00  1.95011802e-01  0.00000000e+00  0.00000000e+00  6.10000000e-01 -8.48745624e-07 -2.87475080e-04 
 6.20000000e-01  7.60000000e-01  6.20000000e-01  7.59996201e-01  7.59997820e-01  6.19286112e-01  4.35239327e-04  0.00000000e+00  1.98246587e-01  0.00000000e+00  0.00000000e+00  6.20000000e-01 -8.48900873e-07 -2.87519461e-04 
 6.30000000e-01  7.60000000e-01  6.30000000e-01  7.59996200e-01  7.59997819e-01  6.29286002e-01  4.35301899e-04  0.00000000e+00  2.01482336e-01  0.00000000e+00  0.00000000e+00  6.30000000e-01 -8.49056051e-07 -2.87563747e-04 
 6.40000000e-01  7.60000000e-01  6.40000000e-01  7.59996199e-01  7.59997819e-01  6.39285893e-01  4.35364330e-04  0.00000000e+00  2.04719050e-01  0.00000000e+00  0.00000000e+00  6.40000000e-01 -8.49211050e-07 -2.87607942e-04 
 6.50000000e-01  7.60000000e-01  6.50000000e-01  7.59996197e-01  7.59997819e-01  6.49285784e-01  4.35426625e-04  0.00000000e+00  2.07956727e-01  0.00000000e+00  0.00000000e+00  6.50000000e-01 -8.49365756e-07 -2.87652048e-04 
 6.60000000e-01  7.60000000e-01  6.60000000e-01  7.59996196e-01  7.59997818e-01  6.59285674e-01  4.35488789e-04  0.00000000e+00  2.11195367e-01  0.00000000e+00  0.00000000e+00  6.60000000e-01 -8.49520047e-07 -2.87696070e-04 
 6.70000000e-01  7.60000000e-01  6.70000000e-01  7.59996195e-01  7.59997818e-01  6.69285566e-01  4.35550825e-04  0.00000000e+00  2.14434970e-01  0.00000000e+00  0.00000000e+00  6.70000000e-01 -8.49673793e-07 -2.87740011e-04 
 6.80000000e-01  7.60000000e-01  6.80000000e-01  7.59996193e-01  7.59997817e-01  6.79285457e-01  4.35612740e-04  0.00000000e+00  2.17675534e-01  0.00000000e+00  0.00000000e+00  6.80000000e-01 -8.49826849e-07 -2.87783872e-04 
 6.90000000e-01  7.60000000e-01  6.90000000e-01  7.59996192e-01  7.59997817e-01  6.89285348e-01  4.35674535e-04  0.00000000e+00  2.20917060e-01  0.00000000e+00  0.00000000e+00  6.90000000e-01 -8.49979059e-07 -2.87827657e-04 
 7.00000000e-01  7.60000000e-01  7.00000000e-01  7.59996191e-01  7.59997817e-01  6.99285240e-01  4.35736216e-04  0.00000000e+00  2.24159548e-01  0.00000000e+00  0.00000000e+00  7.00000000e-01 -8.50130250e-07 -2.87871369e-04 
 7.10000000e-01  7.60000000e-01  7.10000000e-01  7.59996190e-01  7.59997816e-01  7.09285132e-01  4.35797786e-04  0.00000000e+00  2.27402996e-01  0.00000000e+00  0.00000000e+00  7.10000000e-01 -8.50280234e-07 -2.87915011e-04 
 7.20000000e-01  7.60000000e-01  7.20000000e-01  7.59996188e-01  7.59997816e-01  7.19285024e-01  4.35859248e-04  0.00000000e+00  2.30647405e-01  0.00000000e+00  0.00000000e+00  7.20000000e-01 -8.50428801e-07 -2.87958584e-04 
 7.30000000e-01  7.60000000e-01  7.30000000e-01  7.59996187e-01  7.59997816e-01  7.29284916e-01  4.35920606e-04  0.00000000e+00  2.33892774e-01  0.00000000e+00  0.00000000e+00  7.30000000e-01 -8.50575722e-07 -2.88002092e-04 
