 time            in              out             time            v1#branch       vdd             vdd#branch      vmeas#branch    vss            
 4.49500000e-09  1.20000000e+00  4.37165713e-06  4.49500000e-09 -1.07093482e-09  1.20000000e+00 -1.02513640e-08  1.13222988e-08  0.00000000e+00 
 4.50500000e-09  1.20000000e+00  4.46581332e-06  4.50500000e-09  1.09030539e-09  1.20000000e+00 -1.02698732e-08  9.17956781e-09  0.00000000e+00 
 4.51500000e-09  1.20000000e+00  4.39313525e-06  4.51500000e-09 -1.10525730e-09  1.20000000e+00 -1.02517839e-08  1.13570412e-08  0.00000000e+00 
 4.52500000e-09  1.20000000e+00  4.44923461e-06  4.52500000e-09  1.11679851e-09  1.20000000e+00 -1.02695490e-08  9.15275052e-09  0.00000000e+00 
 4.53500000e-09  1.20000000e+00  4.40593216e-06  4.53500000e-09 -1.12570703e-09  1.20000000e+00 -1.02520342e-08  1.13777412e-08  0.00000000e+00 
 4.54500000e-09  1.20000000e+00  4.43935682e-06  4.54500000e-09  1.13258342e-09  1.20000000e+00 -1.02693559e-08  9.13677247e-09  0.00000000e+00 
 4.55500000e-09  1.20000000e+00  4.41355671e-06  4.55500000e-09 -1.13789123e-09  1.20000000e+00 -1.02521832e-08  1.13900745e-08  0.00000000e+00 
 4.56500000e-09  1.20000000e+00  4.43347152e-06  4.56500000e-09  1.14198826e-09  1.20000000e+00 -1.02692408e-08  9.12725256e-09  0.00000000e+00 
 4.57500000e-09  1.20000000e+00  4.41809951e-06  4.57500000e-09 -1.14515071e-09  1.20000000e+00 -1.02522721e-08  1.13974228e-08  0.00000000e+00 
 4.58500000e-09  1.20000000e+00  4.42996499e-06  4.58500000e-09  1.14759177e-09  1.20000000e+00 -1.02691723e-08  9.12158048e-09  0.00000000e+00 
 4.59500000e-09  1.20000000e+00  4.42080616e-06  4.59500000e-09 -1.14947599e-09  1.20000000e+00 -1.02523250e-08  1.14018010e-08  0.00000000e+00 
 4.60500000e-09  1.20000000e+00  4.42787575e-06  4.60500000e-09  1.15093041e-09  1.20000000e+00 -1.02691314e-08  9.11820100e-09  0.00000000e+00 
 4.61500000e-09  1.20000000e+00  4.42241882e-06  4.61500000e-09 -1.15205305e-09  1.20000000e+00 -1.02523565e-08  1.14044096e-08  0.00000000e+00 
 4.62500000e-09  1.20000000e+00  4.42663096e-06  4.62500000e-09  1.15291961e-09  1.20000000e+00 -1.02691071e-08  9.11618746e-09  0.00000000e+00 
 4.63500000e-09  1.20000000e+00  4.42337966e-06  4.63500000e-09 -1.15358849e-09  1.20000000e+00 -1.02523753e-08  1.14059638e-08  0.00000000e+00 
 4.64500000e-09  1.20000000e+00  4.42588930e-06  4.64500000e-09  1.15410479e-09  1.20000000e+00 -1.02690926e-08  9.11498777e-09  0.00000000e+00 
 4.65500000e-09  1.20000000e+00  4.42395214e-06  4.65500000e-09 -1.15450332e-09  1.20000000e+00 -1.02523865e-08  1.14068898e-08  0.00000000e+00 
 4.66500000e-09  1.20000000e+00  4.42544741e-06  4.66500000e-09  1.15481094e-09  1.20000000e+00 -1.02690839e-08  9.11427298e-09  0.00000000e+00 
 4.67500000e-09  1.20000000e+00  4.42429323e-06  4.67500000e-09 -1.15504839e-09  1.20000000e+00 -1.02523932e-08  1.14074416e-08  0.00000000e+00 
 4.68500000e-09  1.20000000e+00  4.42518413e-06  4.68500000e-09  1.15523168e-09  1.20000000e+00 -1.02690788e-08  9.11384710e-09  0.00000000e+00 
 4.69500000e-09  1.20000000e+00  4.42449645e-06  4.69500000e-09 -1.15537315e-09  1.20000000e+00 -1.02523971e-08  1.14077703e-08  0.00000000e+00 
 4.70500000e-09  1.20000000e+00  4.42502726e-06  4.70500000e-09  1.15548235e-09  1.20000000e+00 -1.02690757e-08  9.11359335e-09  0.00000000e+00 
 4.71500000e-09  1.20000000e+00  4.42461753e-06  4.71500000e-09 -1.15556664e-09  1.20000000e+00 -1.02523995e-08  1.14079662e-08  0.00000000e+00 
 4.72500000e-09  1.20000000e+00  4.42493380e-06  4.72500000e-09  1.15563171e-09  1.20000000e+00 -1.02690739e-08  9.11344217e-09  0.00000000e+00 
 4.73500000e-09  1.20000000e+00  4.42468968e-06  4.73500000e-09 -1.15568193e-09  1.20000000e+00 -1.02524009e-08  1.14080828e-08  0.00000000e+00 
 4.74500000e-09  1.20000000e+00  4.42487811e-06  4.74500000e-09  1.15572070e-09  1.20000000e+00 -1.02690728e-08  9.11335209e-09  0.00000000e+00 
 4.75500000e-09  1.20000000e+00  4.42473266e-06  4.75500000e-09 -1.15575062e-09  1.20000000e+00 -1.02524018e-08  1.14081524e-08  0.00000000e+00 
 4.76500000e-09  1.20000000e+00  4.42484493e-06  4.76500000e-09  1.15577372e-09  1.20000000e+00 -1.02690721e-08  9.11329842e-09  0.00000000e+00 
 4.77500000e-09  1.20000000e+00  4.42475827e-06  4.77500000e-09 -1.15579155e-09  1.20000000e+00 -1.02524023e-08  1.14081938e-08  0.00000000e+00 
 4.78500000e-09  1.20000000e+00  4.42482516e-06  4.78500000e-09  1.15580531e-09  1.20000000e+00 -1.02690718e-08  9.11326645e-09  0.00000000e+00 
 4.79500000e-09  1.20000000e+00  4.42477353e-06  4.79500000e-09 -1.15581593e-09  1.20000000e+00 -1.02524026e-08  1.14082185e-08  0.00000000e+00 
 4.80500000e-09  1.20000000e+00  4.42481339e-06  4.80500000e-09  1.15582413e-09  1.20000000e+00 -1.02690715e-08  9.11324740e-09  0.00000000e+00 
 4.81500000e-09  1.20000000e+00  4.42478262e-06  4.81500000e-09 -1.15583046e-09  1.20000000e+00 -1.02524027e-08  1.14082332e-08  0.00000000e+00 
 4.82500000e-09  1.20000000e+00  4.42480637e-06  4.82500000e-09  1.15583534e-09  1.20000000e+00 -1.02690714e-08  9.11323604e-09  0.00000000e+00 
 4.83500000e-09  1.20000000e+00  4.42478804e-06  4.83500000e-09 -1.15583911e-09  1.20000000e+00 -1.02524028e-08  1.14082420e-08  0.00000000e+00 
 4.84500000e-09  1.20000000e+00  4.42480219e-06  4.84500000e-09  1.15584203e-09  1.20000000e+00 -1.02690713e-08  9.11322928e-09  0.00000000e+00 
 4.85500000e-09  1.20000000e+00  4.42479127e-06  4.85500000e-09 -1.15584427e-09  1.20000000e+00 -1.02524029e-08  1.14082472e-08  0.00000000e+00 
 4.86500000e-09  1.20000000e+00  4.42479970e-06  4.86500000e-09  1.15584601e-09  1.20000000e+00 -1.02690713e-08  9.11322525e-09  0.00000000e+00 
 4.87500000e-09  1.20000000e+00  4.42479319e-06  4.87500000e-09 -1.15584735e-09  1.20000000e+00 -1.02524029e-08  1.14082503e-08  0.00000000e+00 
 4.88500000e-09  1.20000000e+00  4.42479821e-06  4.88500000e-09  1.15584838e-09  1.20000000e+00 -1.02690712e-08  9.11322285e-09  0.00000000e+00 
 4.89500000e-09  1.20000000e+00  4.42479434e-06  4.89500000e-09 -1.15584918e-09  1.20000000e+00 -1.02524030e-08  1.14082521e-08  0.00000000e+00 
 4.90500000e-09  1.20000000e+00  4.42479733e-06  4.90500000e-09  1.15584979e-09  1.20000000e+00 -1.02690712e-08  9.11322142e-09  0.00000000e+00 
 4.91500000e-09  1.20000000e+00  4.42479502e-06  4.91500000e-09 -1.15585027e-09  1.20000000e+00 -1.02524030e-08  1.14082532e-08  0.00000000e+00 
 4.92500000e-09  1.20000000e+00  4.42479680e-06  4.92500000e-09  1.15585063e-09  1.20000000e+00 -1.02690712e-08  9.11322057e-09  0.00000000e+00 
 4.93500000e-09  1.20000000e+00  4.42479542e-06  4.93500000e-09 -1.15585092e-09  1.20000000e+00 -1.02524030e-08  1.14082539e-08  0.00000000e+00 
 4.94500000e-09  1.20000000e+00  4.42479649e-06  4.94500000e-09  1.15585114e-09  1.20000000e+00 -1.02690712e-08  9.11322006e-09  0.00000000e+00 
 4.95500000e-09  1.20000000e+00  4.42479567e-06  4.95500000e-09 -1.15585130e-09  1.20000000e+00 -1.02524030e-08  1.14082543e-08  0.00000000e+00 
 4.96500000e-09  1.20000000e+00  4.42479630e-06  4.96500000e-09  1.15585143e-09  1.20000000e+00 -1.02690712e-08  9.11321976e-09  0.00000000e+00 
 4.97500000e-09  1.20000000e+00  4.42479581e-06  4.97500000e-09 -1.15585154e-09  1.20000000e+00 -1.02524030e-08  1.14082545e-08  0.00000000e+00 
 4.98500000e-09  1.20000000e+00  4.42479619e-06  4.98500000e-09  1.15585161e-09  1.20000000e+00 -1.02690712e-08  9.11321958e-09  0.00000000e+00 
 4.99500000e-09  1.20000000e+00  4.42479590e-06  4.99500000e-09 -1.15585167e-09  1.20000000e+00 -1.02524030e-08  1.14082547e-08  0.00000000e+00 
 5.00500000e-09  1.20000000e+00  4.42479612e-06  5.00500000e-09  1.15585172e-09  1.20000000e+00 -1.02690712e-08  9.11321947e-09  0.00000000e+00 
 5.01500000e-09  1.20000000e+00  4.42479595e-06  5.01500000e-09 -1.15585176e-09  1.20000000e+00 -1.02524030e-08  1.14082548e-08  0.00000000e+00 
 5.02500000e-09  1.20000000e+00  4.42479608e-06  5.02500000e-09  1.15585178e-09  1.20000000e+00 -1.02690712e-08  9.11321940e-09  0.00000000e+00 
 5.03500000e-09  1.20000000e+00  4.42479598e-06  5.03500000e-09 -1.15585180e-09  1.20000000e+00 -1.02524030e-08  1.14082548e-08  0.00000000e+00 
 5.04500000e-09  1.20000000e+00  4.42479606e-06  5.04500000e-09  1.15585182e-09  1.20000000e+00 -1.02690712e-08  9.11321936e-09  0.00000000e+00 
 5.05500000e-09  1.20000000e+00  4.42479600e-06  5.05500000e-09 -1.15585183e-09  1.20000000e+00 -1.02524030e-08  1.14082548e-08  0.00000000e+00 
 5.06500000e-09  1.20000000e+00  4.42479604e-06  5.06500000e-09  1.15585184e-09  1.20000000e+00 -1.02690712e-08  9.11321934e-09  0.00000000e+00 
 5.07500000e-09  1.20000000e+00  4.42479601e-06  5.07500000e-09 -1.15585185e-09  1.20000000e+00 -1.02524030e-08  1.14082548e-08  0.00000000e+00 
 5.08500000e-09  1.20000000e+00  4.42479604e-06  5.08500000e-09  1.15585186e-09  1.20000000e+00 -1.02690712e-08  9.11321933e-09  0.00000000e+00 
 5.09500000e-09  1.20000000e+00  4.42479601e-06  5.09500000e-09 -1.15585186e-09  1.20000000e+00 -1.02524030e-08  1.14082549e-08  0.00000000e+00 
 5.10500000e-09  1.20000000e+00  4.42479603e-06  5.10500000e-09  1.15585186e-09  1.20000000e+00 -1.02690712e-08  9.11321932e-09  0.00000000e+00 
 5.11500000e-09  1.20000000e+00  4.42479602e-06  5.11500000e-09 -1.15585187e-09  1.20000000e+00 -1.02524030e-08  1.14082549e-08  0.00000000e+00 
 5.12500000e-09  1.20000000e+00  4.42479603e-06  5.12500000e-09  1.15585187e-09  1.20000000e+00 -1.02690712e-08  9.11321932e-09  0.00000000e+00 
 5.13500000e-09  1.20000000e+00  4.42479602e-06  5.13500000e-09 -1.15585187e-09  1.20000000e+00 -1.02524030e-08  1.14082549e-08  0.00000000e+00 
 5.14500000e-09  1.20000000e+00  4.42479603e-06  5.14500000e-09  1.15585187e-09  1.20000000e+00 -1.02690712e-08  9.11321931e-09  0.00000000e+00 
 5.15500000e-09  1.20000000e+00  4.42479602e-06  5.15500000e-09 -1.15585187e-09  1.20000000e+00 -1.02524030e-08  1.14082549e-08  0.00000000e+00 
 5.16500000e-09  1.20000000e+00  4.42479603e-06  5.16500000e-09  1.15585187e-09  1.20000000e+00 -1.02690712e-08  9.11321931e-09  0.00000000e+00 
 5.17500000e-09  1.20000000e+00  4.42479602e-06  5.17500000e-09 -1.15585188e-09  1.20000000e+00 -1.02524030e-08  1.14082549e-08  0.00000000e+00 
 5.18500000e-09  1.20000000e+00  4.42479603e-06  5.18500000e-09  1.15585188e-09  1.20000000e+00 -1.02690712e-08  9.11321931e-09  0.00000000e+00 
 5.19500000e-09  1.20000000e+00  4.42479602e-06  5.19500000e-09 -1.15585188e-09  1.20000000e+00 -1.02524030e-08  1.14082549e-08  0.00000000e+00 
 5.20000000e-09  1.20000000e+00  4.42479602e-06  5.20000000e-09  1.15585188e-09  1.20000000e+00 -1.02690712e-08  9.11321931e-09  0.00000000e+00 
 5.20100000e-09  1.18800000e+00 -3.27494719e-03  5.20100000e-09  2.94128043e-05  1.20000000e+00 -5.56841898e-06 -2.38443853e-05  0.00000000e+00 
 5.20300000e-09  1.16400000e+00 -5.87847422e-03  5.20300000e-09  3.34860131e-05  1.20000000e+00 -5.51785075e-06 -2.79681623e-05  0.00000000e+00 
 5.20700000e-09  1.11600000e+00 -5.28299551e-03  5.20700000e-09  3.24553080e-05  1.20000000e+00 -5.60714046e-06 -2.68481675e-05  0.00000000e+00 
 5.21500000e-09  1.02000000e+00 -5.58964871e-03  5.21500000e-09  3.35806880e-05  1.20000000e+00 -6.97553361e-06 -2.66051544e-05  0.00000000e+00 
 5.22500000e-09  9.00000000e-01  7.44655219e-04  5.22500000e-09  3.75349496e-05  1.20000000e+00 -2.46031180e-05 -1.29318316e-05  0.00000000e+00 
 5.23500000e-09  7.80000000e-01  2.99896107e-02  5.23500000e-09  4.33878129e-05  1.20000000e+00 -8.04596299e-05  3.70718170e-05  0.00000000e+00 
 5.24500000e-09  6.60000000e-01  1.11772013e-01  5.24500000e-09  4.87873013e-05  1.20000000e+00 -1.69830028e-04  1.21042727e-04  0.00000000e+00 
 5.25500000e-09  5.40000000e-01  5.42400640e-01  5.25500000e-09  7.03310114e-05  1.20000000e+00 -2.48414342e-04  1.78083330e-04  0.00000000e+00 
 5.26500000e-09  4.20000000e-01  1.09684181e+00  5.26500000e-09  6.27283863e-05  1.20000000e+00 -1.62296075e-04  9.95676886e-05  0.00000000e+00 
 5.27500000e-09  3.00000000e-01  1.18833213e+00  5.27500000e-09  2.90862493e-05  1.20000000e+00 -3.35146074e-05  4.42835811e-06  0.00000000e+00 
 5.28500000e-09  1.80000000e-01  1.18474376e+00  5.28500000e-09  4.05248620e-05  1.20000000e+00 -4.29434144e-05  2.41855244e-06  0.00000000e+00 
 5.29500000e-09  6.00000000e-02  1.20067735e+00  5.29500000e-09  2.76724759e-05  1.20000000e+00 -9.33857953e-06 -1.83338963e-05  0.00000000e+00 
 5.30000000e-09  0.00000000e+00  1.19179446e+00  5.30000000e-09  3.29043314e-05  1.20000000e+00 -2.91184263e-05 -3.78590514e-06  0.00000000e+00 
 5.30100000e-09  0.00000000e+00  1.19699175e+00  5.30100000e-09  5.14384258e-06  1.20000000e+00 -8.22586775e-06  3.08202517e-06  0.00000000e+00 
 5.30300000e-09  0.00000000e+00  1.20079230e+00  5.30300000e-09 -1.36752297e-06  1.20000000e+00  2.16533244e-06 -7.97809476e-07  0.00000000e+00 
 5.30700000e-09  0.00000000e+00  1.19954831e+00  5.30700000e-09  7.48467828e-07  1.20000000e+00 -1.22834356e-06  4.79875734e-07  0.00000000e+00 
 5.31500000e-09  0.00000000e+00  1.20032194e+00  5.31500000e-09 -5.56517828e-07  1.20000000e+00  8.74558297e-07 -3.18040469e-07  0.00000000e+00 
 5.32500000e-09  0.00000000e+00  1.19972809e+00  5.32500000e-09  4.38292105e-07  1.20000000e+00 -7.34487155e-07  2.96195050e-07  0.00000000e+00 
 5.33500000e-09  0.00000000e+00  1.20019888e+00  5.33500000e-09 -3.44695829e-07  1.20000000e+00  5.37452358e-07 -1.92756529e-07  0.00000000e+00 
 5.34500000e-09  0.00000000e+00  1.19982550e+00  5.34500000e-09  2.70391043e-07  1.20000000e+00 -4.67246089e-07  1.96855046e-07  0.00000000e+00 
 5.35500000e-09  0.00000000e+00  1.20012154e+00  5.35500000e-09 -2.11523851e-07  1.20000000e+00  3.25504367e-07 -1.13980516e-07  0.00000000e+00 
 5.36500000e-09  0.00000000e+00  1.19988677e+00  5.36500000e-09  1.64810075e-07  1.20000000e+00 -2.99199966e-07  1.34389890e-07  0.00000000e+00 
 5.37500000e-09  0.00000000e+00  1.20007292e+00  5.37500000e-09 -1.27788949e-07  1.20000000e+00  1.92235582e-07 -6.44466329e-08  0.00000000e+00 
 5.38500000e-09  0.00000000e+00  1.19992530e+00  5.38500000e-09  9.84189492e-08  1.20000000e+00 -1.93530731e-07  9.51117817e-08  0.00000000e+00 
 5.39500000e-09  0.00000000e+00  1.20004235e+00  5.39500000e-09 -7.51379441e-08  1.20000000e+00  1.08437896e-07 -3.32999521e-08  0.00000000e+00 
 5.40500000e-09  0.00000000e+00  1.19994953e+00  5.40500000e-09  5.66715440e-08  1.20000000e+00 -1.27085275e-07  7.04137306e-08  0.00000000e+00 
 5.41500000e-09  0.00000000e+00  1.20002313e+00  5.41500000e-09 -4.20316284e-08  1.20000000e+00  5.57466616e-08 -1.37150332e-08  0.00000000e+00 
 5.42500000e-09  0.00000000e+00  1.19996476e+00  5.42500000e-09  3.04205467e-08  1.20000000e+00 -8.53041722e-08  5.48836255e-08  0.00000000e+00 
 5.43500000e-09  0.00000000e+00  1.20001105e+00  5.43500000e-09 -2.12146558e-08  1.20000000e+00  2.26147532e-08 -1.40009738e-09  0.00000000e+00 
 5.44500000e-09  0.00000000e+00  1.19997435e+00  5.44500000e-09  1.39138507e-08  1.20000000e+00 -5.90321706e-08  4.51183199e-08  0.00000000e+00 
 5.45500000e-09  0.00000000e+00  1.20000345e+00  5.45500000e-09 -8.12507081e-09  1.20000000e+00  1.78157092e-09  6.34349989e-09  0.00000000e+00 
 5.46500000e-09  0.00000000e+00  1.19998037e+00  5.46500000e-09  3.53442679e-09  1.20000000e+00 -4.25123403e-08  3.89779135e-08  0.00000000e+00 
 5.47500000e-09  0.00000000e+00  1.19999867e+00  5.47500000e-09  1.05598962e-10  1.20000000e+00 -1.13182528e-08  1.12126538e-08  0.00000000e+00 
 5.48500000e-09  0.00000000e+00  1.19998416e+00  5.48500000e-09 -2.99215169e-09  1.20000000e+00 -3.21246864e-08  3.51168381e-08  0.00000000e+00 
 5.49500000e-09  0.00000000e+00  1.19999567e+00  5.49500000e-09  5.28101304e-09  1.20000000e+00 -1.95553789e-08  1.42743658e-08  0.00000000e+00 
 5.50500000e-09  0.00000000e+00  1.19998654e+00  5.50500000e-09 -7.09605750e-09  1.20000000e+00 -2.55929444e-08  3.26890019e-08  0.00000000e+00 
 5.51500000e-09  0.00000000e+00  1.19999378e+00  5.51500000e-09  8.53529681e-09  1.20000000e+00 -2.47348599e-08  1.61995631e-08  0.00000000e+00 
 5.52500000e-09  0.00000000e+00  1.19998804e+00  5.52500000e-09 -9.67658740e-09  1.20000000e+00 -2.14857963e-08  3.11623837e-08  0.00000000e+00 
 5.53500000e-09  0.00000000e+00  1.19999259e+00  5.53500000e-09  1.05815812e-08  1.20000000e+00 -2.79917038e-08  1.74101226e-08  0.00000000e+00 
 5.54500000e-09  0.00000000e+00  1.19998898e+00  5.54500000e-09 -1.12992200e-08  1.20000000e+00 -1.89032294e-08  3.02024495e-08  0.00000000e+00 
 5.55500000e-09  0.00000000e+00  1.19999184e+00  5.55500000e-09  1.18682794e-08  1.20000000e+00 -3.00395991e-08  1.81713197e-08  0.00000000e+00 
 5.56500000e-09  0.00000000e+00  1.19998957e+00  5.56500000e-09 -1.23195283e-08  1.20000000e+00 -1.72793167e-08  2.95988450e-08  0.00000000e+00 
 5.57500000e-09  0.00000000e+00  1.19999137e+00  5.57500000e-09  1.26773521e-08  1.20000000e+00 -3.13273107e-08  1.86499586e-08  0.00000000e+00 
 5.58500000e-09  0.00000000e+00  1.19998995e+00  5.58500000e-09 -1.29610960e-08  1.20000000e+00 -1.62582037e-08  2.92192998e-08  0.00000000e+00 
 5.59500000e-09  0.00000000e+00  1.19999108e+00  5.59500000e-09  1.31860950e-08  1.20000000e+00 -3.21370208e-08  1.89509257e-08  0.00000000e+00 
 5.60500000e-09  0.00000000e+00  1.19999018e+00  5.60500000e-09 -1.33645125e-08  1.20000000e+00 -1.56161302e-08  2.89806426e-08  0.00000000e+00 
 5.61500000e-09  0.00000000e+00  1.19999089e+00  5.61500000e-09  1.35059914e-08  1.20000000e+00 -3.26461646e-08  1.91401732e-08  0.00000000e+00 
 5.62500000e-09  0.00000000e+00  1.19999033e+00  5.62500000e-09 -1.36181798e-08  1.20000000e+00 -1.52123957e-08  2.88305755e-08  0.00000000e+00 
 5.63500000e-09  0.00000000e+00  1.19999078e+00  5.63500000e-09  1.37071415e-08  1.20000000e+00 -3.29663130e-08  1.92591715e-08  0.00000000e+00 
 5.64500000e-09  0.00000000e+00  1.19999042e+00  5.64500000e-09 -1.37776853e-08  1.20000000e+00 -1.49585284e-08  2.87362137e-08  0.00000000e+00 
 5.65500000e-09  0.00000000e+00  1.19999070e+00  5.65500000e-09  1.38336242e-08  1.20000000e+00 -3.31676217e-08  1.93339974e-08  0.00000000e+00 
 5.66500000e-09  0.00000000e+00  1.19999048e+00  5.66500000e-09 -1.38779820e-08  1.20000000e+00 -1.47988971e-08  2.86768791e-08  0.00000000e+00 
 5.67500000e-09  0.00000000e+00  1.19999066e+00  5.67500000e-09  1.39131563e-08  1.20000000e+00 -3.32942041e-08  1.93810478e-08  0.00000000e+00 
 5.68500000e-09  0.00000000e+00  1.19999052e+00  5.68500000e-09 -1.39410484e-08  1.20000000e+00 -1.46985214e-08  2.86395697e-08  0.00000000e+00 
 5.69500000e-09  0.00000000e+00  1.19999063e+00  5.69500000e-09  1.39631659e-08  1.20000000e+00 -3.33737988e-08  1.94106330e-08  0.00000000e+00 
 5.70500000e-09  0.00000000e+00  1.19999054e+00  5.70500000e-09 -1.39807043e-08  1.20000000e+00 -1.46354053e-08  2.86161097e-08  0.00000000e+00 
 5.71500000e-09  0.00000000e+00  1.19999061e+00  5.71500000e-09  1.39946118e-08  1.20000000e+00 -3.34238478e-08  1.94292360e-08  0.00000000e+00 
 5.72500000e-09  0.00000000e+00  1.19999055e+00  5.72500000e-09 -1.40056399e-08  1.20000000e+00 -1.45957181e-08  2.86013580e-08  0.00000000e+00 
 5.73500000e-09  0.00000000e+00  1.19999060e+00  5.73500000e-09  1.40143849e-08  1.20000000e+00 -3.34553185e-08  1.94409336e-08  0.00000000e+00 
 5.74500000e-09  0.00000000e+00  1.19999056e+00  5.74500000e-09 -1.40213194e-08  1.20000000e+00 -1.45707629e-08  2.85920822e-08  0.00000000e+00 
 5.75500000e-09  0.00000000e+00  1.19999059e+00  5.75500000e-09  1.40268182e-08  1.20000000e+00 -3.34751072e-08  1.94482890e-08  0.00000000e+00 
 5.76500000e-09  0.00000000e+00  1.19999057e+00  5.76500000e-09 -1.40311786e-08  1.20000000e+00 -1.45550711e-08  2.85862496e-08  0.00000000e+00 
 5.77500000e-09  0.00000000e+00  1.19999059e+00  5.77500000e-09  1.40346362e-08  1.20000000e+00 -3.34875503e-08  1.94529141e-08  0.00000000e+00 
 5.78500000e-09  0.00000000e+00  1.19999057e+00  5.78500000e-09 -1.40373780e-08  1.20000000e+00 -1.45452041e-08  2.85825821e-08  0.00000000e+00 
 5.79500000e-09  0.00000000e+00  1.19999058e+00  5.79500000e-09  1.40395522e-08  1.20000000e+00 -3.34953745e-08  1.94558223e-08  0.00000000e+00 
 5.80500000e-09  0.00000000e+00  1.19999057e+00  5.80500000e-09 -1.40412762e-08  1.20000000e+00 -1.45389998e-08  2.85802760e-08  0.00000000e+00 
 5.81500000e-09  0.00000000e+00  1.19999058e+00  5.81500000e-09  1.40426433e-08  1.20000000e+00 -3.35002943e-08  1.94576510e-08  0.00000000e+00 
 5.82500000e-09  0.00000000e+00  1.19999058e+00  5.82500000e-09 -1.40437274e-08  1.20000000e+00 -1.45350985e-08  2.85788259e-08  0.00000000e+00 
 5.83500000e-09  0.00000000e+00  1.19999058e+00  5.83500000e-09  1.40445870e-08  1.20000000e+00 -3.35033879e-08  1.94588009e-08  0.00000000e+00 
 5.84500000e-09  0.00000000e+00  1.19999058e+00  5.84500000e-09 -1.40452687e-08  1.20000000e+00 -1.45326454e-08  2.85779140e-08  0.00000000e+00 
 5.85500000e-09  0.00000000e+00  1.19999058e+00  5.85500000e-09  1.40458092e-08  1.20000000e+00 -3.35053331e-08  1.94595239e-08  0.00000000e+00 
 5.86500000e-09  0.00000000e+00  1.19999058e+00  5.86500000e-09 -1.40462378e-08  1.20000000e+00 -1.45311029e-08  2.85773407e-08  0.00000000e+00 
 5.87500000e-09  0.00000000e+00  1.19999058e+00  5.87500000e-09  1.40465777e-08  1.20000000e+00 -3.35065563e-08  1.94599786e-08  0.00000000e+00 
 5.88500000e-09  0.00000000e+00  1.19999058e+00  5.88500000e-09 -1.40468472e-08  1.20000000e+00 -1.45301330e-08  2.85769802e-08  0.00000000e+00 
 5.89500000e-09  0.00000000e+00  1.19999058e+00  5.89500000e-09  1.40470610e-08  1.20000000e+00 -3.35073254e-08  1.94602644e-08  0.00000000e+00 
 5.90500000e-09  0.00000000e+00  1.19999058e+00  5.90500000e-09 -1.40472304e-08  1.20000000e+00 -1.45295231e-08  2.85767535e-08  0.00000000e+00 
 5.91500000e-09  0.00000000e+00  1.19999058e+00  5.91500000e-09  1.40473648e-08  1.20000000e+00 -3.35078090e-08  1.94604442e-08  0.00000000e+00 
 5.92500000e-09  0.00000000e+00  1.19999058e+00  5.92500000e-09 -1.40474714e-08  1.20000000e+00 -1.45291396e-08  2.85766109e-08  0.00000000e+00 
 5.93500000e-09  0.00000000e+00  1.19999058e+00  5.93500000e-09  1.40475559e-08  1.20000000e+00 -3.35081131e-08  1.94605572e-08  0.00000000e+00 
 5.94500000e-09  0.00000000e+00  1.19999058e+00  5.94500000e-09 -1.40476229e-08  1.20000000e+00 -1.45288984e-08  2.85765213e-08  0.00000000e+00 
 5.95500000e-09  0.00000000e+00  1.19999058e+00  5.95500000e-09  1.40476760e-08  1.20000000e+00 -3.35083043e-08  1.94606283e-08  0.00000000e+00 
 5.96500000e-09  0.00000000e+00  1.19999058e+00  5.96500000e-09 -1.40477182e-08  1.20000000e+00 -1.45287468e-08  2.85764650e-08  0.00000000e+00 
 5.97500000e-09  0.00000000e+00  1.19999058e+00  5.97500000e-09  1.40477516e-08  1.20000000e+00 -3.35084246e-08  1.94606730e-08  0.00000000e+00 
 5.98500000e-09  0.00000000e+00  1.19999058e+00  5.98500000e-09 -1.40477781e-08  1.20000000e+00 -1.45286515e-08  2.85764295e-08  0.00000000e+00 
 5.99500000e-09  0.00000000e+00  1.19999058e+00  5.99500000e-09  1.40477991e-08  1.20000000e+00 -3.35085002e-08  1.94607011e-08  0.00000000e+00 
 6.00000000e-09  0.00000000e+00  1.19999058e+00  6.00000000e-09 -1.40478293e-08  1.20000000e+00 -1.45285700e-08  2.85763992e-08  0.00000000e+00 
 6.00100000e-09  6.00000000e-03  1.20149673e+00  6.00100000e-09 -1.45162130e-05  1.20000000e+00  8.55851140e-06  5.95770162e-06  0.00000000e+00 
 6.00300000e-09  1.80000000e-02  1.20260833e+00  6.00300000e-09 -1.64073671e-05  1.20000000e+00  1.15596543e-05  4.84771275e-06  0.00000000e+00 
 6.00700000e-09  4.20000000e-02  1.20227577e+00  6.00700000e-09 -1.58024693e-05  1.20000000e+00  1.05502715e-05  5.25219774e-06  0.00000000e+00 
 6.01500000e-09  9.00000000e-02  1.20251980e+00  6.01500000e-09 -1.62466843e-05  1.20000000e+00  1.10063641e-05  5.24032015e-06  0.00000000e+00 
 6.02500000e-09  1.50000000e-01  1.20206765e+00  6.02500000e-09 -1.62782946e-05  1.20000000e+00  9.67044100e-06  6.60785362e-06  0.00000000e+00 
 6.03500000e-09  2.10000000e-01  1.20061181e+00  6.03500000e-09 -1.75102479e-05  1.20000000e+00  6.29008592e-06  1.12201619e-05  0.00000000e+00 
 6.04500000e-09  2.70000000e-01  1.19508522e+00  6.04500000e-09 -1.87839257e-05  1.20000000e+00 -5.07767102e-06  2.38615967e-05  0.00000000e+00 
