 v-sweep         in              out             v-sweep         v1#branch       vdd             vdd#branch      vmeas#branch    vss            
 9.00000000e-01  9.00000000e-01  8.70819439e-03  9.00000000e-01  0.00000000e+00  1.20000000e+00 -1.68334303e-05  1.68334303e-05  0.00000000e+00 
 9.10000000e-01  9.10000000e-01  7.27939259e-03  9.10000000e-01  0.00000000e+00  1.20000000e+00 -1.42130428e-05  1.42130428e-05  0.00000000e+00 
 9.20000000e-01  9.20000000e-01  6.02951749e-03  9.20000000e-01  0.00000000e+00  1.20000000e+00 -1.18858033e-05  1.18858033e-05  0.00000000e+00 
 9.30000000e-01  9.30000000e-01  4.94743789e-03  9.30000000e-01  0.00000000e+00  1.20000000e+00 -9.84237681e-06  9.84237681e-06  0.00000000e+00 
 9.40000000e-01  9.40000000e-01  4.02117280e-03  9.40000000e-01  0.00000000e+00  1.20000000e+00 -8.07007675e-06  8.07007675e-06  0.00000000e+00 
 9.50000000e-01  9.50000000e-01  3.23783143e-03  9.50000000e-01  0.00000000e+00  1.20000000e+00 -6.55280590e-06  6.55280590e-06  0.00000000e+00 
 9.60000000e-01  9.60000000e-01  2.58368550e-03  9.60000000e-01  0.00000000e+00  1.20000000e+00 -5.27125646e-06  5.27125646e-06  0.00000000e+00 
 9.70000000e-01  9.70000000e-01  2.04439174e-03  9.70000000e-01  0.00000000e+00  1.20000000e+00 -4.20342220e-06  4.20342220e-06  0.00000000e+00 
 9.80000000e-01  9.80000000e-01  1.60535425e-03  9.80000000e-01  0.00000000e+00  1.20000000e+00 -3.32541671e-06  3.32541671e-06  0.00000000e+00 
 9.90000000e-01  9.90000000e-01  1.25218176e-03  9.90000000e-01  0.00000000e+00  1.20000000e+00 -2.61251573e-06  2.61251573e-06  0.00000000e+00 
 1.00000000e+00  1.00000000e+00  9.71166362e-04  1.00000000e+00  0.00000000e+00  1.20000000e+00 -2.04027615e-06  2.04027615e-06  0.00000000e+00 
 1.01000000e+00  1.01000000e+00  7.49703297e-04  1.01000000e+00  0.00000000e+00  1.20000000e+00 -1.58555952e-06  1.58555952e-06  0.00000000e+00 
 1.02000000e+00  1.02000000e+00  5.76588946e-04  1.02000000e+00  0.00000000e+00  1.20000000e+00 -1.22731810e-06  1.22731810e-06  0.00000000e+00 
 1.03000000e+00  1.03000000e+00  4.42169564e-04  1.03000000e+00  0.00000000e+00  1.20000000e+00 -9.47070762e-07  9.47070762e-07  0.00000000e+00 
 1.04000000e+00  1.04000000e+00  3.38349583e-04  1.04000000e+00  0.00000000e+00  1.20000000e+00 -7.29073981e-07  7.29073981e-07  0.00000000e+00 
 1.05000000e+00  1.05000000e+00  2.58493035e-04  1.05000000e+00  0.00000000e+00  1.20000000e+00 -5.60248635e-07  5.60248635e-07  0.00000000e+00 
 1.06000000e+00  1.06000000e+00  1.97259964e-04  1.06000000e+00  0.00000000e+00  1.20000000e+00 -4.29946210e-07  4.29946210e-07  0.00000000e+00 
 1.07000000e+00  1.07000000e+00  1.50415416e-04  1.07000000e+00  0.00000000e+00  1.20000000e+00 -3.29633345e-07  3.29633345e-07  0.00000000e+00 
 1.08000000e+00  1.08000000e+00  1.14638220e-04  1.08000000e+00  0.00000000e+00  1.20000000e+00 -2.52554505e-07  2.52554505e-07  0.00000000e+00 
 1.09000000e+00  1.09000000e+00  8.73458191e-05  1.09000000e+00  0.00000000e+00  1.20000000e+00 -1.93410753e-07  1.93410753e-07  0.00000000e+00 
 1.10000000e+00  1.10000000e+00  6.65426748e-05  1.10000000e+00  0.00000000e+00  1.20000000e+00 -1.48074369e-07  1.48074369e-07  0.00000000e+00 
 1.11000000e+00  1.11000000e+00  5.06940264e-05  1.11000000e+00  0.00000000e+00  1.20000000e+00 -1.13346507e-07  1.13346507e-07  0.00000000e+00 
 1.12000000e+00  1.12000000e+00  3.86235198e-05  1.12000000e+00  0.00000000e+00  1.20000000e+00 -8.67576149e-08  8.67576149e-08  0.00000000e+00 
 1.13000000e+00  1.13000000e+00  2.94317358e-05  1.13000000e+00  0.00000000e+00  1.20000000e+00 -6.64065145e-08  6.64065145e-08  0.00000000e+00 
 1.14000000e+00  1.14000000e+00  2.24322066e-05  1.14000000e+00  0.00000000e+00  1.20000000e+00 -5.08326073e-08  5.08326073e-08  0.00000000e+00 
 1.15000000e+00  1.15000000e+00  1.71016430e-05  1.15000000e+00  0.00000000e+00  1.20000000e+00 -3.89154549e-08  3.89154549e-08  0.00000000e+00 
 1.16000000e+00  1.16000000e+00  1.30414806e-05  1.16000000e+00  0.00000000e+00  1.20000000e+00 -2.97964872e-08  2.97964872e-08  0.00000000e+00 
 1.17000000e+00  1.17000000e+00  9.94831698e-06  1.17000000e+00  0.00000000e+00  1.20000000e+00 -2.28183008e-08  2.28183008e-08  0.00000000e+00 
 1.18000000e+00  1.18000000e+00  7.59126452e-06  1.18000000e+00  0.00000000e+00  1.20000000e+00 -1.74777900e-08  1.74777900e-08  0.00000000e+00 
 1.19000000e+00  1.19000000e+00  5.79464598e-06  1.19000000e+00  0.00000000e+00  1.20000000e+00 -1.33900652e-08  1.33900652e-08  0.00000000e+00 
 1.20000000e+00  1.20000000e+00  4.42479602e-06  1.20000000e+00  0.00000000e+00  1.20000000e+00 -1.02607371e-08  1.02607371e-08  0.00000000e+00 
